epoch,trainLoss,trainAcc,secondOrderAcc,vocabSize50,vocabSize80
42,1.0999363909827338,0.891111110051473,0.738,29,27
43,1.033534968164232,0.8666666775279575,0.7185,28,24
44,1.1829101408852472,0.8955555539660983,0.6955,30,25
45,1.2365651641951667,0.848888885974884,0.6815,28,24
46,0.9994459342956543,0.8955555542310079,0.739,29,25
47,1.0226992381943596,0.8911111089918349,0.727,29,27
48,0.946247234609392,0.8711111214425828,0.8195,28,25
49,0.8330967150794135,0.9222222214274937,0.841,30,27
50,0.8357947651545207,0.9000000111262003,0.831,28,27
51,0.8931559901767306,0.9244444433848064,0.818,30,26
52,0.8075703133477105,0.9266666656070285,0.822,30,27
53,0.7745054756270514,0.9244444436497159,0.8155,30,28
54,0.8604637699657016,0.8622222336133322,0.8925,29,25
55,0.8260946390363905,0.8977777899636162,0.862,29,26
56,0.9177861603101095,0.9422222216924031,0.702,30,30
57,0.7023827913072375,0.9422222344080607,0.8905,30,29
58,0.8411981712447273,0.8266666650772094,0.8765,25,22
59,0.7180088626013862,0.9466666664017571,0.827,30,28
60,0.6863341437445747,0.9511111235618591,0.8995,30,30
61,0.7585551084412469,0.8977777896987067,0.863,30,24
62,0.8056326540311177,0.8688888870345222,0.8385,28,25
63,0.6805410509639316,0.9533333330684238,0.905,30,30
64,0.6224332135253482,0.9422222344080607,0.9,30,28
65,0.6304103151957194,0.944444456630283,0.908,30,27
66,0.6632096468077766,0.9688889013396369,0.8775,30,29
67,0.6827296113967896,0.9422222216924031,0.829,30,29
68,0.5904858634206984,0.9577777902285258,0.9055,30,30
69,0.7251003742218017,0.9444444439146253,0.763,30,28
70,0.6011376229921976,0.9577777772479588,0.913,30,30
71,0.6718341541290284,0.9533333457840814,0.8805,30,30
72,0.6404976709683736,0.955555567741394,0.837,30,30
73,0.6617456597752042,0.9399999992052714,0.7805,30,27
74,0.6091614512602488,0.9733333330684238,0.908,30,30
75,0.5869794869422913,0.9577777769830492,0.917,30,29
76,0.6867287365595499,0.9599999997350904,0.8375,30,29
77,0.507791945139567,0.9666666664017571,0.935,30,29
78,0.5008638468053606,0.9822222222222222,0.9205,30,30
79,0.5588164406352573,0.9555555552906461,0.8895,30,29
80,0.5337711861398485,0.9844444444444445,0.916,30,30
81,0.5207554782761468,0.9555555550257365,0.9345,30,27
82,0.5399725679556528,0.9866666793823242,0.9155,30,30
83,0.5487267473008898,0.9711111238267687,0.885,30,29
84,0.4941966631677416,0.9799999997350904,0.924,30,30
85,0.48846098952823214,0.9822222222222222,0.929,30,29
86,0.4824623815218608,0.9822222222222222,0.93,30,30
87,0.4790291963683234,0.9733333460489909,0.934,30,29
88,0.46273217307196723,0.9822222349378797,0.9265,30,30
89,0.4870643919044071,0.9777777904934354,0.8775,30,30
90,0.5050432895289527,0.9755555682712131,0.92,30,29
91,0.49926004423035514,0.9800000127156575,0.8975,30,30
92,0.4702197746435801,0.9822222222222222,0.9305,30,30
93,0.4380602921379937,0.9822222222222222,0.9405,30,29
94,0.4907011204295688,0.9822222219573127,0.8525,30,30
95,0.46157384395599366,0.9844444444444445,0.9285,30,29
96,0.43929952992333304,0.9844444444444445,0.9385,30,29
97,0.4024665864308675,0.9911111111111112,0.9415,30,30
98,0.4505548932817247,0.9866666666666667,0.8635,30,30
99,0.45906308505270216,0.9888888888888889,0.8805,30,30
100,0.4680319513214959,0.9577777777777777,0.7965,30,28
