epoch,trainLoss,trainAcc,secondOrderAcc,vocabSize50,vocabSize80
82,0.6729946136474609,0.9333333373069763,0.8205,15,15
83,0.6393764019012451,0.9333333373069763,0.7895,15,14
84,0.6988880038261414,0.9200000166893005,0.7635,15,14
85,0.6491174101829529,0.9511111378669739,0.707,15,15
86,0.617167055606842,0.9511111378669739,0.7295,15,15
87,0.6355936527252197,0.9155555367469788,0.7205,15,13
88,0.5752890110015869,0.9466666579246521,0.789,15,15
89,0.6048668026924133,0.9244444370269775,0.798,15,15
90,0.5632789134979248,0.9377777576446533,0.857,15,15
91,0.5452439785003662,0.9555555582046509,0.8455,15,15
92,0.6168209314346313,0.9422222375869751,0.783,15,15
93,0.5830687880516052,0.9555555582046509,0.841,15,15
94,0.5669792294502258,0.9511111378669739,0.8395,15,14
95,0.5389830470085144,0.9555555582046509,0.78,15,15
96,0.5133485794067383,0.9644444584846497,0.8025,15,15
97,0.5420662760734558,0.9511111378669739,0.7685,15,15
98,0.5095682144165039,0.9688888788223267,0.8165,15,15
99,0.5180000066757202,0.9777777791023254,0.754,15,15
100,0.5358107089996338,0.9688888788223267,0.7725,15,15
